total_path,text,emotion
./KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_M032.wav,"이미 늦었어.
",0
./KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M001.wav,"네 안녕하세요.
",0
./KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M002.wav,"네 그렇습니다만 어쩐 일이세요? n/
",0
./KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M003.wav,"네 그렇게 됐습니다.
",0
./KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M004.wav,"일 하는데 마음 맞고 아이디어 비슷한 사람끼리 하는거죠 뭐 누굴 차고 차이는 건 아닌 것 같습니다만.
",0
./KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M005.wav,"뭐 팀도 아닌데 설명을 드려야 하나요?
",0
./KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M006.wav,"그럼 소은씨는 왜 물어보시는거죠? 어차피 추진 되면 다 아는 아이디어를 굳이 추진도 하기 전에 물어보는 이유가 뭔가요?
",0
./KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M007.wav,"b/ 글쎄요. 그건 아쉬움이라기 보단 궁금증이겠죠 뭐 아니면 도대체 날 이렇게 엿 먹인게 누군가? 하는 질투 정도로 해석되는데요. o/
",0
./KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M008.wav,"(같은데+지나친건) 아니라고 봅니다. 오히려 지나친건 소은씨 같은데요. 곧 회의가 시작 될거라 저는 보고서를 다 파악해둬야는데 소은씨 덕분에 그 시간을 뺏기고 있으니까요.
",3
./KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M009.wav,"생각보다 소은씨는 까다롭군요. n/ 그게 왜 궁금하죠?
",0
./KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M010.wav,"발전? 어디까지 돼야 발전일까요? 아이디어를 내는 족족 채택되면 발전인겁니까? 아니면 회사에서 무조건 인정해주면 발전인겁니까?
",3
./KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M011.wav,"좋은 질문이군요. 솔직히 소은씨 아이디어가 가장 훌륭했고 가장 높은 점수를 받았습니다. 하지만 저는 소은씨 같은 스타일 싫어합니다.
",6
./KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M012.wav,"아뇨 기본이 부족해서 싫고 뭐 이 뜻은 심사위원 모두 공감했습니다. 제가 말씀 드리면 소은씨는 발전하는게 아니라 퇴보하게 될거에요. 발전이란 바탕이 있어야 높아지는데 잔인한 이야기지만 소은씨는 바탕이 부족합니다. 작성 후 읽어는 보셨나요? 페이지 하나 하나 마다 오타가 하나씩 있습니다 그리고.
",0
./KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M013.wav,"이번 장기 프로젝트의 핵심이 뭐죠?
",0
./KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M014.wav,"예 맞아요 그 지속성 그리고 기본적으로 이번 프로젝트는 3년이란 시간을 기본 바탕으로 하고 있습니다. 그 중에 가장 필요한게 담당자의 책임감과 꾸준함이죠 환경 문제가 한번에 해결되는게 아니니까요. 근데 하지만 소은씨는 그 기본 마저 안되어 있어요. 자기 보고서 하나도 제대로 완수 하 못하고 오타를 내는 담당자에게 어떻게 3년이나 지속되는 프로젝트를 맡길 수 (있겠습니까)
",3
./KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M015.wav,"이제 제 얘기는 끝난 것 같네요. 회의 시작 10분 전입니다. 저는 소은씨에게 5분을 드렸고 소은씨는 어느정도 이해한것 같네요. 버려진 5분만큼 본인을 발전 시키고 나중에 만납시다. 그럼 나가주시죠. n/
",0
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M001.wav,"432번 이유진씨 맞습니까?
",0
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M002.wav,"어 지방대 출신이시네요.
",0
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M003.wav,"(사정으로+네) 잘 알겠습니다. 아 그 학점은 꽤 높네요. 전공 지식도 풍부하고 뭐 대학원까지 나왔으니까 이 분야에 대해서 많이 아실것 같습니다.
",0
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M004.wav,"근데 이게 장점이면서도 단점이네요. 지방대 이공계 출신에 더군다나 대학원을 나왔으니 나이도 많고 n/ 경력은 회사 생활 딸랑 삼 개월 빼고는 전무하고.
",0
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M005.wav,"b/ 뭐 그럴 수도 있죠. 근데 유진씨는 취미가 뭐에요?
",0
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M006.wav,"아 그래 그래 요즘 자기 영상 찍어서 올리고 이런게 유행이지 거 유진씨는 어떤거죠? 뭐 먹방?
",0
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M007.wav,"아 b/ 본인이 생각하기에 오늘 코디는 어때요? 본인 스스로에게 점수를 준다면?
",0
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M008.wav,"l/ 80점? 아 뭐 제가 보기엔 10점도 안돼 보이는데.
",6
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M009.wav,"아 뭐 뭐 패션이란 주관적인거 아닌가요? 뭐 내가 보기엔 10점입니다.
",6
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M010.wav,"근데 유진씨는 애인 있어요?
",0
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M011.wav,"아 그래서 옷이 그렇구나.
",6
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M012.wav,"그 뭐 됐구요. 그리고 취직 공부하느라고 연애할 시간도 없었던 거죠? 아 그럼 마지막 연애 한 게 언제에요?
",0
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M013.wav,"b/ 아이 그럼 됐죠 뭐. 그 연애 얘기를 물어 본 건 저도 실례였으니까 이해해주시구요. 아 어쨌든 이게 다 면접 방식 중 하납니다 이해하시죠? 뭐 그리고 이력서 보니까 특기가 노래랑 춤이라고 적혀있는데 노래 잘해요?
",0
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M014.wav,"아 뭐 설마가 사람 잡는다고 하잖아요. 뭐 특기가 노래랑 춤이라면서요? 거 보여줄 수 있어요? 그 요즘 노래 유행하는 노래 있잖아요. 그 뭐지? 그 n/ 아 초등학생들도 부르는 노래 사 사랑을 했다?
",0
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M015.wav,"(요+어) 그거 그 그 한번 해봐요 춤 추면서.
",0
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M016.wav,"아니 왜요? 못하겠어요? 아니 이력서에 적혀있는 걸 우린 확인 할 궐한 권한이 있어요. 진짜인지 가짜인지 확인해봐야죠. 아니면 적질 말든가.
",0
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M017.wav,"l/ 어이구 잘하시네. 아 근데 목소리가 너무 작네 그 좀 더 크게.
",1
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M018.wav,"아니 무슨 말을 그렇게 합니까 신성한 면접실에서.
",3
./KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M019.wav,"(말라고+아니) 나원 참. 어이가 없어가지고 아 그럼 나가세요 당신 말곤 지원자는 널렸어요. n/
",3
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M001.wav,"l/ 야 저거 봐봐. 저 개그맨 웃기지 않아?
",1
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M002.wav,"어 웃기잖아. l/ b/ 아 근데 바나나 맛있다. 어디서 산거야?
",1
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M003.wav,"음 앞집에 마트가 있었나?
",0
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M004.wav,"모를 수도 있지 뭐 뭐 그게 무슨 대수인가? l/ 아 이거 진짜 웃기다.
",1
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M005.wav,"어. n/
",0
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M006.wav,"뭔데 한참 재밌게 보고 있는데.
",0
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M007.wav,"n/ 이게 뭐야. 집 앞 마트는 라면하고 생품 생필품이 싸고 반찬가게는 옆동네 시장이 괜찮고 b/ 이게 뭔데 날 적어줘?
",0
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M008.wav,"뭐?
",2
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M009.wav,"아 자기 지금 무슨 소리야 농담이지?
",2
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M010.wav,"아 장난이지? 농담하는 거지? 아 지금이라도 빨리 병원 가자.
",2
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M011.wav,"수술하면 되는 거 아냐?
",2
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M012.wav,"얼마나 살 수 있대?
",5
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M013.wav,"b/ n/ 아 그러니까 저번에 아 가슴 아프다고 할때 내가 병원에 가보자고 했잖아. 왜 그동안 안 간거야 아니 왜 왜 안간건데 왜.
",3
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M014.wav,"b/ 여보 미안해 소리쳐서 미안해. 이왕 이렇게 된거 할 수 있는 거 뭐든 해보자. 일단 수술부터 받자 응? 요즘 의사들 돌팔이들 많다잖아 아닐 수도 있어 응? 그리고 6개월이 아니라 6년 아니 60년이 살 수도 있고 그니까 어서 병원에 가자 응?
",5
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M015.wav,"틀리긴 뭘 틀려. 빨리 병원에 가자니까.
",5
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M016.wav,"아 갑자기 아버지 얘기는 왜.
",0
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M017.wav,"n/ b/ 당신 어릴적에 사고로 돌아가셨다고 했잖아? 나 속인거야?
",2
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M018.wav,"미숙아 그게 중요한게 아냐. 그런거 그런게 중요한게 아니잖아 일단 입원 치료하고 수술 받자. 그럼 살 수 있어.
",5
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M019.wav,"자 여보 그런 생각 하지마. 자 지금도 안 늦었고 일단 정리하고 병원 가자? 응?
",5
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M020.wav,"아 여보 왜 이래. 왜 이리 약한 생각을 (해)
",5
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M021.wav,"b/ 여보.
",5
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M022.wav,"미숙아.
",5
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M023.wav,"도대체 무슨 소리 하는거야. 그런 얘기 좀 그만.
",5
./KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M024.wav,"미숙아 내가 잘못했어 내가 내가 잘못했어. 제발 살아줘 o/ 제발 살아줘.
",5
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M001.wav,"아이 천천히 먹어 햄버거 어디 안 도망가. o/ 콜라도 좀 먹고.
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M002.wav,"b/ 뭐? 뭐 갑자기 뭔 꿈?
",2
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M003.wav,"아니 갑자기 햄버거 먹다말고 이게 뭔. 글쎄 그건 왜 물어보는데?
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M004.wav,"b/ 글쎄 뭐 열심히 일해서 n/ 지금 일하는 중국집 주인 되는거?
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M005.wav,"뭔데?
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M006.wav,"아하 아니 내 뜻은 그런게 아니라 아이 갑자기 물어보니까 당황해서 그랬지.
",2
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M007.wav,"그래서 우리 여진이 꿈은 뭐야?
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M008.wav,"(궁금하냐고+어 그럼 그럼) 궁금하지.
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M009.wav,"아 뭐 그렇게 그렇게 크게 말해. 부끄럽게. o/
",2
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M010.wav,"아니 그게 아니라 그니까 갑자기 그러니까 당연히 당황하지. o/
",2
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M011.wav,"아 근데 꿈은 왜 물어본 거야?
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M012.wav,"에이 농담이지 사실 내 꿈은 말야.
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M013.wav,"음 바다야 바다. 제주도 서귀포에 풍경 좋은 곳이 많거든? o/ 그쪽에 바다가 보이는 양지바른 땅을 사서 하얗고 웅장하게 팬션을 짓는 거야. 마당에서는 바비큐를 하고.
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M014.wav,"어휴 하여튼 먹는 거만.
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M015.wav,"어쨌든 아이 둘을 (낳아서)
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M016.wav,"무 뭐 내가 누가 너랑 결혼 한대?
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M017.wav,"방금 전에 한다고 했잖아.
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M018.wav,"b/ n/ 여진아.
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M019.wav,"여진아 이거 봐봐. 너 널 위해서 선물을 준비했어.
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M020.wav,"어서 봐봐.
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M021.wav,"총 100개.
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M022.wav,"미안해 그 사실 이번에도 월급을 못 받았어. 뭐 가게 사정도 어렵구 근데 우리 오늘 만난지 100일인데 선물 사줄. o/
",5
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M023.wav,"l/ 그치 그치. 이런 선물 받으니까 어이가 없지? o/
",2
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M024.wav,"미안. o/ 아 하지만 다음에 만날 땐 내가 꼭 멋진 선물 사줄게. 내가 지금은 비록 중국집 배달부 밖에 안되지만 아 열심히 일하면 그 제주도 앞바다에 멋진 펜션 짓고 우리도 멋지 멋있게 행복하게 살 수 있어.
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M025.wav,"b/ 그지? 여진이 니가 생각해도 젓가락 100개는 좀 심했다. 미안해.
",0
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M026.wav,"뭐? 아이 갑자기 왜 그래?
",2
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M027.wav,"무슨 무슨 소리야.
",2
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M028.wav,"l/ 아이 여진아.
",1
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M029.wav,"이게 뭔데?
",2
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M030.wav,"이거 어떻게 샀어? 너 돈 없잖아?
",2
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M031.wav,"아니 (그래도)
",2
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M032.wav,"여진아.
",1
./KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M033.wav,"여진아 n/ 사랑한다. o/ 정말 사랑한다. o/
",1
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M001.wav,"로또 추첨 방송 기다린다. 로또 대박 로또 대박.
",0
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M002.wav,"(지리구요+친오빠한테) 오지구 지리구가 뭐냐.
",3
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M003.wav,"BTS가 오빠냐? 너보다 6살은 어려 웃기고 있네. o/
",6
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M004.wav,"(봐야 돼+아 가만히) 있어. 이게 다 정성을 o/ 담아서 정성을 담아야 당첨이 되는거야. 나의 온 기운을 모아서 그리고 소망을 담아서 한땀 한땀 마킹한 번호 6개가 빛나는 순간까지 이 본방을 지켜보며 간절히 원하고 또 원해야 당첨이 되는거 몰라?
",3
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M005.wav,"이거 10분이면 끝나 조금만 기다려.
",0
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M006.wav,"(검색하라고+아 지금) 하고 있으니까 o/ 끝나고 준다고.
",3
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M007.wav,"멍멍이 소리 그만하고 o/ 보기나 해.
",0
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M008.wav,"어어 시작한다. n/ 옳치 아싸 하나 번호 맞았고.
",0
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M009.wav,"오예  두 개 맞았고. 오케바리.
",1
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M010.wav,"야 일단 5천원 확보.
",1
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M011.wav,"우아 야 네 네 개 네 개 맞았어. 오오 이거 어떡해? 와.
",1
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M012.wav,"아싸 다섯개. 제발 제발 아 어떡해.
",1
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M013.wav,"o/ N/ (아냐+야 야) 마 마지막 하나 마지막 하나 제발 제발 제발 제발.
",2
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M014.wav,"o/ 아 야 성희야 나 어떡하냐?
",2
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M015.wav,"이거 어쩌면 좋냐.
",2
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M016.wav,"로또 1등 o/ 로또 1등이야 1등 야 이거 어쩔거야 어쩜 좋아. n/
",1
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M017.wav,"(어떡해+야 나) 나 꼬집어 좀 꼬집어줘. 이게 진짜니? o/
",1
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M018.wav,"아 야 야 아프게 o/ 꼬집으면 어떡해 이씨.
",3
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M019.wav,"와 나 심장 o/ (뛰는 거 봐+대박) 아 미칠거 같애. 오.
",1
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M020.wav,"야 잠깐 성희야. 이 사실 누구한테도 말 하지마.
",0
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M021.wav,"(구두 좀+그 로또 1등된) 사람만 쫓아다니면서 돈 뺏고 구걸하는 사람 있대잖아. 야 혹시 모르니까 이건 너랑 나만 아는 비밀이야 알았어?
",0
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M022.wav,"야 그럼 그럼 b/ 못믿지.
",0
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M023.wav,"오 진짜? b/ 야 돈이 좋긴 좋네. 언제? o/
",1
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M024.wav,"(많아+진작에) 그럴 것이지. 야 얼마 필요하냐?
",1
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M025.wav,"1억이라 아 좋아. o/ 돈 찾으면 바로 현금으로 줄게.
",1
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M026.wav,"(좋아+와) 나도 너무 놀라서 이게 꿈인가? 생시인가? 싶다. o/
",1
./KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M027.wav,"내일 날 밝으면 이제  고주홍의 시대가 열린다 이거야. 두고 봐 내가 이 돈으로 세상을 깜짝 놀라게 할거다. l/ o/
",1
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M001.wav,"여보 나 왔어.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M002.wav,"아 어 피곤하다. b/ 윤서는 자?
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M003.wav,"응.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M004.wav,"아 그래야지.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M005.wav,"뭐 손 왜 그래?
",2
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M006.wav,"아 그니까 왜 그러는데.
",2
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M007.wav,"아 별 거가 아니니까. 그니까 뭔데.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M008.wav,"아흐 그 조심 좀 하지 좀.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M009.wav,"(주무시라고+그) 약은 발랐어?
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M010.wav,"약상자 가져와 봐. 약상자 어딨어?
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M011.wav,"집에서 쓸 일이 있어야 뭘 알지. o/ 어딨어 그래서.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M012.wav,"b/ 손 줘 봐. 에휴 (아+손은) u/.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M013.wav,"o/ 참아 참아 엄살 부리긴. o/
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M014.wav,"원래 아픈 법이야.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M015.wav,"괜찮아 아픈게 금방 나아. 자. 그러니까 조심 좀 하구 어?
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M016.wav,"o/ 아휴.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M017.wav,"무슨 생각?
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M018.wav,"b/ 그런 생각 갑자기 왜 해.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M019.wav,"기억 안나 몰라.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M020.wav,"뭐가 웃겨 뭐가. o/
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M021.wav,"(알고+아 그거는) o/ 그거는 죽는. 나 참 나. 아니 내가 맹장인 줄 알았으면 그렇게 o/ 했겠어? 어? 혼자 아프다고 호들갑 다 떨어놓고선 그러니까 내가 에휴 몰라 난 몰라 (기억 안 나)
",1
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M022.wav,"그거 그냥 그런 거야 그냥 뭐.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M023.wav,"아니.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M024.wav,"아니 그때 고 어떻게 사랑해 처음봤는데.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M025.wav,"아 몰라 나 기억 안 나 그런 거 기억 안 나. o/ 그 그만 얘기해 뭐 그런 얘기하고 그래.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M026.wav,"아 그래서 뭐 그래서 뭐 뭐 뭐.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M027.wav,"아 갑자기 뭔 사랑이야. 또 사랑은.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M028.wav,"허 참 해.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M029.wav,"응.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M030.wav,"그냥 해. 뭐. l/
",1
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M031.wav,"아 사랑해 o/ 사랑해.
",1
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M032.wav,"진지해야 돼?
",1
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M033.wav,"사랑해.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M034.wav,"사랑해.
",1
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M035.wav,"사랑한다 사랑해. o/
",1
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M036.wav," 넘어가자 o/ 넘어가 피곤해 아휴.
",1
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M037.wav,"뭘 갑자기 그런 말을 왜 하냐.
",3
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M038.wav,"내가 누구야? 나 의사선생님이야. (어+근데) 너 죽게 안 놨둬.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M039.wav,"뭘 어때 너 죽으면 나도 금방 콱 죽어버려야지.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M040.wav,"은서 내가 죽으면 안 되겠구나.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M041.wav,"그러니까 그런 얘길 왜 하냐.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M042.wav,"그래 니가 좋았으면 됐다. o/
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M043.wav,"이제 그만 자자 나 피곤해.
",0
./KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M044.wav,"아휴.
",1
./KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M001.wav,"어.
",0
./KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M002.wav,"아냐 아무것도 나 별일 없었어. n/
",0
./KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M003.wav,"별일 없었다니까 뭐.
",0
./KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M004.wav,"밥이나 줘 밥.
",0
./KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M005.wav,"b/ 엄마 내가 내가 많이 후져?
",0
./KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M006.wav,"아니 내가 그래 뭐 잘난 것도 없고 뭐 그런 거 알겠는데 그래도 내가 그렇게 막 후지고 그런가?
",5
./KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M007.wav,"b/ 아니 뭐 그냥 아 뭐 김 부장 있잖아. 그 씨 김 부장이 오늘도 학 b/ 오늘도 한마디 하고 뭐라고 하고 맨날.
",3
./KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M008.wav,"아니 김 부장 왜 그래? 왜 나한테만 맨날 그러는지 몰라.
",3
./KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M009.wav,"o/ 엄마 그러니까 그 하루 이틀이 아니라 엄마 내 말 듣고 있는 거지 지금?
",3
./KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M010.wav,"아 뭘 내가 마음의 안정을 찾어 김 부장이 그러는데?
",3
./KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M011.wav,"아 엄마. 하 b/ 엄마.
",3
./KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M012.wav,"그냥 김 부장이 문제가 아니라 아 몰라 그냥 지연이하고도 헤어졌는데 l/ 몬 모든 나쁜 일은 나한테만 생기는 거 같고.
",5
./KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M013.wav,"난 진짜 진심으로 많이 좋아했거든. 근데 근데 왜 나 나만 그래. 나는 왜 헤어지고 아우 난 왜 그럴까?
",5
./KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M014.wav,"엄마가 뭘 알아. 엄마 그 그 나이때랑 엄마랑 우리가 지금 같애?
",3
